Batch_ID,RR_Retailer_Name,RR_Receipt_Date,RR_Received_Quantity,RR_Stock_as_on,RR_Stock_as_on_Date,RR_City,RR_Transit
BF2025030376,R104,01-04-2025,451,286,17-04-2025,Mumbai,1
BF2025030376,R175,02-04-2025,129,76,22-04-2025,Mumbai,1
BF2025030379,R190,06-04-2025,491,338,22-04-2025,Chennai,1
BF2025030379,R154,08-04-2025,513,408,25-04-2025,Chennai,1
BF2025030379,R152,11-04-2025,143,107,26-04-2025,Chennai,2
BF2025030379,R86,10-04-2025,0,0,29-04-2025,Chennai,2
BF2025030379,R36,15-04-2025,247,131,03-05-2025,Chennai,2
BF2025030379,R99,17-04-2025,138,82,29-04-2025,Chennai,2
BF2025030379,R157,18-04-2025,514,409,13-05-2025,Chennai,1
BF2025030379,R62,20-04-2025,408,345,10-05-2025,Chennai,1
BF2025030379,R33,15-04-2025,586,318,04-05-2025,Chennai,2
BF2025030379,R37,15-04-2025,177,107,03-05-2025,Chennai,1
BF2025030380,R78,24-03-2025,358,254,08-04-2025,Chennai,2
BF2025030380,R16,26-03-2025,860,538,05-04-2025,Chennai,2
BF2025030380,R39,25-03-2025,308,236,13-04-2025,Chennai,1
BF2025030380,R177,26-03-2025,235,123,17-04-2025,Chennai,1
BF2025030380,R53,27-03-2025,226,128,06-04-2025,Chennai,1
BF2025030380,R27,03-04-2025,403,298,23-04-2025,Chennai,2
BF2025030380,R94,29-03-2025,435,328,16-04-2025,Chennai,1
BF2025030383,R54,23-03-2025,171,137,16-04-2025,Chennai,2
BF2025030383,R123,24-03-2025,170,131,11-04-2025,Chennai,1
BF2025030383,R68,25-03-2025,161,106,12-04-2025,Chennai,2
BF2025030383,R149,26-03-2025,153,82,12-04-2025,Chennai,2
BF2025030383,R38,31-03-2025,169,88,12-04-2025,Chennai,2
BF2025030383,R139,28-03-2025,158,115,11-04-2025,Chennai,2
BF2025030383,R199,29-03-2025,91,61,14-04-2025,Chennai,2
BF2025030383,R33,29-03-2025,77,39,23-04-2025,Chennai,1
BF2025030383,R145,07-04-2025,77,57,27-04-2025,Chennai,1
BF2025030383,R105,10-04-2025,180,152,26-04-2025,Chennai,2
BF2025030392,R9,30-03-2025,50,29,11-04-2025,Mumbai,1
BF2025030392,R161,31-03-2025,222,143,12-04-2025,Mumbai,1
BF2025030392,R183,01-04-2025,353,183,20-04-2025,Mumbai,1
BF2025030392,R31,06-04-2025,48,25,27-04-2025,Mumbai,2
BF2025030392,R197,03-04-2025,325,214,20-04-2025,Mumbai,1
BF2025030392,R105,10-04-2025,65,43,02-05-2025,Mumbai,2
BF2025030392,R12,11-04-2025,319,207,21-04-2025,Mumbai,1
BF2025030392,R121,13-04-2025,294,188,03-05-2025,Mumbai,1
BF2025030392,R80,07-04-2025,29,22,02-05-2025,Mumbai,1
BF2025030392,R44,18-04-2025,165,102,30-04-2025,Mumbai,2
BF2025030395,R119,13-04-2025,255,205,29-04-2025,Chennai,1
BF2025030395,R111,16-04-2025,282,238,07-05-2025,Chennai,2
BF2025030395,R116,18-04-2025,667,525,10-05-2025,Chennai,2
BF2025030395,R170,16-04-2025,681,567,27-04-2025,Chennai,1
BF2025030395,R175,21-04-2025,766,585,06-05-2025,Chennai,1
BF2025030395,R49,19-04-2025,482,267,06-05-2025,Chennai,2
BF2025030413,R196,28-03-2025,113,92,11-04-2025,Delhi,1
BF2025030413,R199,30-03-2025,209,137,21-04-2025,Delhi,1
BF2025030413,R31,30-03-2025,189,102,20-04-2025,Delhi,1
BF2025030413,R164,04-04-2025,187,138,26-04-2025,Delhi,2
BF2025030413,R11,01-04-2025,48,39,18-04-2025,Delhi,1
BF2025030413,R123,03-04-2025,54,30,23-04-2025,Delhi,2
BF2025030413,R97,10-04-2025,208,161,26-04-2025,Delhi,2
BF2025030413,R78,05-04-2025,107,73,28-04-2025,Delhi,2
BF2025040421,R66,21-04-2025,606,326,08-05-2025,Pune,1
BF2025040421,R41,23-04-2025,470,279,16-05-2025,Pune,2
BF2025040421,R3,23-04-2025,44,35,14-05-2025,Pune,1
BF2025040421,R159,27-04-2025,84,48,22-05-2025,Pune,1
BF2025040421,R14,26-04-2025,390,268,06-05-2025,Pune,2
BF2025040421,R189,01-05-2025,233,161,19-05-2025,Pune,1
BF2025040421,R191,04-05-2025,165,108,22-05-2025,Pune,2
BF2025040421,R4,06-05-2025,120,98,22-05-2025,Pune,2
BF2025040423,R54,09-05-2025,142,73,02-06-2025,Pune,2
BF2025040423,R22,10-05-2025,293,160,22-05-2025,Pune,1
BF2025040423,R59,12-05-2025,186,93,02-06-2025,Pune,1
BF2025040423,R121,12-05-2025,88,64,01-06-2025,Pune,2
BF2025040423,R140,13-05-2025,138,82,31-05-2025,Pune,2
BF2025040423,R92,14-05-2025,435,364,06-06-2025,Pune,2
BF2025040423,R109,20-05-2025,329,232,08-06-2025,Pune,1
BF2025040423,R46,22-05-2025,37,28,05-06-2025,Pune,1
BF2025040425,R42,27-04-2025,525,346,07-05-2025,Delhi,2
BF2025040425,R158,28-04-2025,454,285,18-05-2025,Delhi,2
BF2025040425,R9,30-04-2025,374,227,18-05-2025,Delhi,1
BF2025040425,R148,03-05-2025,110,84,14-05-2025,Delhi,2
BF2025040425,R61,04-05-2025,66,54,17-05-2025,Delhi,1
BF2025040425,R111,01-05-2025,183,138,16-05-2025,Delhi,1
BF2025040425,R157,08-05-2025,466,259,29-05-2025,Delhi,1
BF2025040425,R174,03-05-2025,319,219,20-05-2025,Delhi,1
BF2025040429,R191,03-05-2025,783,476,22-05-2025,Bangalore,2
BF2025040429,R61,04-05-2025,340,194,21-05-2025,Bangalore,1
BF2025040429,R187,04-05-2025,913,703,16-05-2025,Bangalore,1
BF2025040429,R112,06-05-2025,104,71,18-05-2025,Bangalore,2
BF2025040429,R148,10-05-2025,695,400,20-05-2025,Bangalore,1
BF2025040429,R186,12-05-2025,740,539,30-05-2025,Bangalore,1
BF2025040429,R178,15-05-2025,582,455,03-06-2025,Bangalore,2
BF2025040429,R50,16-05-2025,523,351,08-06-2025,Bangalore,1
BF2025040432,R53,22-04-2025,563,387,07-05-2025,Pune,1
BF2025040432,R18,24-04-2025,78,39,08-05-2025,Pune,2
BF2025040432,R155,27-04-2025,914,694,09-05-2025,Pune,2
BF2025040432,R3,26-04-2025,643,356,13-05-2025,Pune,2
BF2025040432,R65,01-05-2025,262,222,15-05-2025,Pune,2
BF2025040432,R141,27-04-2025,76,52,16-05-2025,Pune,1
BF2025040440,R111,23-04-2025,454,343,04-05-2025,Kolkata,1
BF2025040440,R133,25-04-2025,504,397,16-05-2025,Kolkata,2
BF2025040440,R75,26-04-2025,236,121,16-05-2025,Kolkata,2
BF2025040440,R140,29-04-2025,334,209,21-05-2025,Kolkata,1
BF2025040440,R143,27-04-2025,267,160,11-05-2025,Kolkata,1
BF2025040440,R71,04-05-2025,145,96,18-05-2025,Kolkata,2
BF2025040440,R13,05-05-2025,54,36,28-05-2025,Kolkata,1
BF2025040440,R84,30-04-2025,215,171,13-05-2025,Kolkata,1
BF2025040440,R70,01-05-2025,446,259,21-05-2025,Kolkata,1
BF2025040440,R147,02-05-2025,347,202,13-05-2025,Kolkata,1
BF2025040443,R7,28-04-2025,302,189,16-05-2025,Hyderabad,1
BF2025040443,R164,30-04-2025,217,177,23-05-2025,Hyderabad,2
BF2025040443,R75,01-05-2025,172,131,26-05-2025,Hyderabad,2
BF2025040443,R36,02-05-2025,216,176,15-05-2025,Hyderabad,2
BF2025040443,R109,07-05-2025,320,198,18-05-2025,Hyderabad,2
BF2025040443,R76,03-05-2025,100,68,16-05-2025,Hyderabad,1
BF2025040443,R107,10-05-2025,228,180,02-06-2025,Hyderabad,1
BF2025040443,R168,13-05-2025,103,67,02-06-2025,Hyderabad,2
BF2025040443,R4,07-05-2025,128,93,18-05-2025,Hyderabad,2
BF2025040443,R167,07-05-2025,146,102,26-05-2025,Hyderabad,1
BF2025040448,R83,24-04-2025,212,120,16-05-2025,Mumbai,1
BF2025040448,R110,26-04-2025,28,14,19-05-2025,Mumbai,1
BF2025040448,R10,29-04-2025,125,83,12-05-2025,Mumbai,2
BF2025040448,R138,30-04-2025,182,122,16-05-2025,Mumbai,1
BF2025040448,R170,29-04-2025,204,116,16-05-2025,Mumbai,2
BF2025040448,R199,04-05-2025,110,58,19-05-2025,Mumbai,1
BF2025040448,R51,30-04-2025,62,43,23-05-2025,Mumbai,1
BF2025040449,R56,12-05-2025,19,12,31-05-2025,Delhi,1
BF2025040449,R5,14-05-2025,50,39,26-05-2025,Delhi,1
BF2025040449,R166,16-05-2025,64,34,09-06-2025,Delhi,1
BF2025040449,R80,18-05-2025,80,64,05-06-2025,Delhi,1
BF2025040449,R133,20-05-2025,38,24,07-06-2025,Delhi,1
BF2025040449,R110,22-05-2025,19,12,07-06-2025,Delhi,1
BF2025040449,R90,19-05-2025,50,31,29-05-2025,Delhi,2
BF2025040451,R41,09-05-2025,33,27,02-06-2025,Ahmedabad,2
BF2025040451,R96,10-05-2025,436,251,20-05-2025,Ahmedabad,2
BF2025040451,R103,10-05-2025,367,304,31-05-2025,Ahmedabad,1
BF2025040451,R126,12-05-2025,587,445,04-06-2025,Ahmedabad,2
BF2025040451,R31,12-05-2025,568,334,24-05-2025,Ahmedabad,1
BF2025040452,R13,30-04-2025,260,173,19-05-2025,Ahmedabad,2
BF2025040452,R164,01-05-2025,436,229,13-05-2025,Ahmedabad,1
BF2025040452,R114,01-05-2025,854,578,11-05-2025,Ahmedabad,1
BF2025040452,R156,06-05-2025,485,253,27-05-2025,Ahmedabad,2
BF2025040452,R179,07-05-2025,218,161,20-05-2025,Ahmedabad,1
BF2025040456,R167,05-05-2025,468,343,15-05-2025,Ahmedabad,2
BF2025040456,R49,06-05-2025,220,123,20-05-2025,Ahmedabad,2
BF2025040456,R17,07-05-2025,177,120,17-05-2025,Ahmedabad,2
BF2025040456,R186,08-05-2025,609,326,22-05-2025,Ahmedabad,2
BF2025040456,R198,09-05-2025,267,165,20-05-2025,Ahmedabad,2
BF2025040456,R7,14-05-2025,593,446,28-05-2025,Ahmedabad,1
BF2025040468,R143,17-04-2025,68,45,10-05-2025,Pune,1
BF2025040468,R43,19-04-2025,254,178,29-04-2025,Pune,2
BF2025040468,R40,20-04-2025,173,142,03-05-2025,Pune,2
BF2025040468,R113,21-04-2025,527,356,12-05-2025,Pune,2
BF2025040468,R53,25-04-2025,481,408,05-05-2025,Pune,1
BF2025040468,R180,22-04-2025,472,397,17-05-2025,Pune,1
BF2025040468,R3,23-04-2025,242,149,04-05-2025,Pune,1
BF2025040468,R137,24-04-2025,32,16,11-05-2025,Pune,1
BF2025040472,R156,06-05-2025,931,578,29-05-2025,Hyderabad,1
BF2025040472,R183,08-05-2025,868,701,24-05-2025,Hyderabad,2
BF2025040472,R189,08-05-2025,943,649,20-05-2025,Hyderabad,1
BF2025040472,R90,13-05-2025,519,341,02-06-2025,Hyderabad,2
BF2025040472,R13,10-05-2025,45,37,30-05-2025,Hyderabad,1
BF2025040472,R50,17-05-2025,2,1,27-05-2025,Hyderabad,2
BF2025040472,R10,13-05-2025,684,560,07-06-2025,Hyderabad,2
BF2025040472,R163,20-05-2025,339,217,14-06-2025,Hyderabad,1
BF2025040472,R174,23-05-2025,780,513,17-06-2025,Hyderabad,2
BF2025040475,R135,30-04-2025,97,51,14-05-2025,Pune,1
BF2025040475,R118,03-05-2025,38,19,27-05-2025,Pune,2
BF2025040475,R101,03-05-2025,309,247,28-05-2025,Pune,2
BF2025040475,R64,07-05-2025,253,197,22-05-2025,Pune,2
BF2025040475,R78,09-05-2025,223,180,26-05-2025,Pune,2
BF2025040475,R44,06-05-2025,215,135,26-05-2025,Pune,2
BF2025040475,R40,07-05-2025,292,148,24-05-2025,Pune,2
BF2025040475,R195,15-05-2025,269,136,01-06-2025,Pune,2
BF2025040475,R70,16-05-2025,348,228,04-06-2025,Pune,1
BF2025040475,R160,19-05-2025,3,2,07-06-2025,Pune,2
BF2025040480,R142,29-04-2025,184,101,16-05-2025,Bangalore,1
BF2025040480,R75,01-05-2025,83,65,21-05-2025,Bangalore,2
BF2025040480,R191,02-05-2025,253,196,26-05-2025,Bangalore,2
BF2025040480,R68,03-05-2025,217,148,28-05-2025,Bangalore,2
BF2025040480,R60,04-05-2025,204,122,18-05-2025,Bangalore,2
BF2025040480,R48,05-05-2025,163,101,19-05-2025,Bangalore,2
BF2025040480,R62,05-05-2025,82,48,18-05-2025,Bangalore,1
BF2025040480,R120,06-05-2025,237,151,23-05-2025,Bangalore,1
BF2025040480,R156,07-05-2025,201,120,21-05-2025,Bangalore,1
BF2025040480,R149,09-05-2025,176,114,23-05-2025,Bangalore,2
BF2025040485,R134,05-05-2025,348,254,26-05-2025,Chennai,1
BF2025040485,R70,07-05-2025,463,382,20-05-2025,Chennai,2
BF2025040485,R119,07-05-2025,237,162,25-05-2025,Chennai,1
BF2025040485,R171,12-05-2025,349,192,30-05-2025,Chennai,2
BF2025040485,R199,13-05-2025,520,308,26-05-2025,Chennai,1
BF2025040492,R191,27-04-2025,1047,640,15-05-2025,Ahmedabad,2
BF2025040492,R166,28-04-2025,160,106,09-05-2025,Ahmedabad,1
BF2025040492,R19,28-04-2025,216,131,18-05-2025,Ahmedabad,1
BF2025040492,R137,02-05-2025,41,23,25-05-2025,Ahmedabad,1
BF2025040492,R148,01-05-2025,989,517,12-05-2025,Ahmedabad,2
BF2025040492,R110,06-05-2025,836,525,24-05-2025,Ahmedabad,1
BF2025040494,R35,22-04-2025,240,188,15-05-2025,Ahmedabad,1
BF2025040494,R50,24-04-2025,4,2,14-05-2025,Ahmedabad,2
BF2025040494,R40,25-04-2025,24,12,11-05-2025,Ahmedabad,2
BF2025040494,R105,26-04-2025,286,227,19-05-2025,Ahmedabad,2
BF2025040494,R113,26-04-2025,207,165,19-05-2025,Ahmedabad,1
BF2025040494,R77,27-04-2025,352,177,13-05-2025,Ahmedabad,1
BF2025040495,R145,25-04-2025,1007,814,07-05-2025,Chennai,2
BF2025040495,R179,26-04-2025,1411,1110,20-05-2025,Chennai,2
BF2025040495,R138,27-04-2025,923,627,09-05-2025,Chennai,2
BF2025040495,R101,30-04-2025,447,232,16-05-2025,Chennai,1
BF2025040495,R93,28-04-2025,246,160,09-05-2025,Chennai,1
BF2025040495,R50,04-05-2025,1240,903,21-05-2025,Chennai,1
BF2025040495,R48,07-05-2025,604,443,30-05-2025,Chennai,2
BF2025040495,R167,01-05-2025,169,92,16-05-2025,Chennai,1
BF2025040502,R141,19-04-2025,575,358,08-05-2025,Hyderabad,2
BF2025040502,R34,19-04-2025,523,441,05-05-2025,Hyderabad,1
BF2025040502,R156,23-04-2025,235,134,15-05-2025,Hyderabad,2
BF2025040502,R112,21-04-2025,226,162,15-05-2025,Hyderabad,1
BF2025040502,R90,22-04-2025,748,522,05-05-2025,Hyderabad,1
BF2025040502,R48,23-04-2025,744,493,15-05-2025,Hyderabad,1
BF2025040502,R183,01-05-2025,240,141,15-05-2025,Hyderabad,2
BF2025040507,R56,01-05-2025,1004,722,20-05-2025,Ahmedabad,2
BF2025040507,R162,02-05-2025,863,476,17-05-2025,Ahmedabad,2
BF2025040507,R142,03-05-2025,171,133,18-05-2025,Ahmedabad,2
BF2025040507,R6,03-05-2025,93,58,20-05-2025,Ahmedabad,1
BF2025040507,R153,05-05-2025,365,297,16-05-2025,Ahmedabad,2
BF2025040507,R126,10-05-2025,445,237,22-05-2025,Ahmedabad,1
BF2025040507,R75,07-05-2025,1090,810,30-05-2025,Ahmedabad,2
BF2025040507,R96,14-05-2025,682,520,24-05-2025,Ahmedabad,1
BF2025040511,R36,30-04-2025,109,90,13-05-2025,Delhi,1
BF2025040511,R152,02-05-2025,79,66,13-05-2025,Delhi,2
BF2025040511,R132,03-05-2025,66,40,28-05-2025,Delhi,2
BF2025040511,R28,07-05-2025,83,61,21-05-2025,Delhi,2
BF2025040511,R153,04-05-2025,39,21,16-05-2025,Delhi,1
BF2025040511,R75,06-05-2025,33,22,16-05-2025,Delhi,2
BF2025040511,R72,12-05-2025,79,57,04-06-2025,Delhi,1
BF2025040511,R30,08-05-2025,109,85,21-05-2025,Delhi,2
BF2025040511,R13,09-05-2025,111,83,23-05-2025,Delhi,2
BF2025040511,R180,19-05-2025,18,13,30-05-2025,Delhi,2
BF2025040514,R199,13-04-2025,55,41,01-05-2025,Delhi,1
BF2025040514,R175,15-04-2025,1655,931,03-05-2025,Delhi,1
BF2025040514,R34,17-04-2025,970,573,27-04-2025,Delhi,1
BF2025040514,R74,20-04-2025,336,202,02-05-2025,Delhi,2
BF2025040514,R120,21-04-2025,787,622,05-05-2025,Delhi,1
BF2025040515,R180,19-04-2025,11,9,13-05-2025,Bangalore,1
BF2025040515,R73,21-04-2025,6,5,04-05-2025,Bangalore,1
BF2025040515,R53,24-04-2025,5,4,13-05-2025,Bangalore,2
BF2025040515,R62,26-04-2025,0,0,20-05-2025,Bangalore,2
BF2025040515,R90,23-04-2025,2,1,14-05-2025,Bangalore,1
BF2025040528,R127,29-04-2025,6,4,19-05-2025,Kolkata,1
BF2025040528,R160,01-05-2025,0,0,11-05-2025,Kolkata,1
BF2025040528,R66,01-05-2025,0,0,21-05-2025,Kolkata,1
BF2025040528,R130,05-05-2025,0,0,28-05-2025,Kolkata,1
BF2025040528,R166,07-05-2025,0,0,19-05-2025,Kolkata,1
BF2025040528,R156,10-05-2025,0,0,20-05-2025,Kolkata,2
BF2025040528,R175,11-05-2025,0,0,03-06-2025,Kolkata,1
BF2025040528,R169,06-05-2025,1,0,28-05-2025,Kolkata,1
BF2025040528,R99,16-05-2025,1,0,26-05-2025,Kolkata,2
BF2025040528,R7,18-05-2025,0,0,31-05-2025,Kolkata,2
BF2025040529,R159,26-04-2025,565,415,10-05-2025,Chennai,2
BF2025040529,R18,26-04-2025,1093,920,17-05-2025,Chennai,1
BF2025040529,R100,27-04-2025,195,148,13-05-2025,Chennai,1
BF2025040529,R65,29-04-2025,171,127,15-05-2025,Chennai,2
BF2025040529,R160,30-04-2025,1140,947,11-05-2025,Chennai,2
BF2025040529,R139,30-04-2025,446,301,11-05-2025,Chennai,1
BF2025040533,R163,02-05-2025,123,70,25-05-2025,Hyderabad,1
BF2025040533,R64,04-05-2025,86,62,25-05-2025,Hyderabad,1
BF2025040533,R38,07-05-2025,93,57,27-05-2025,Hyderabad,2
BF2025040533,R179,08-05-2025,123,85,21-05-2025,Hyderabad,1
BF2025040533,R43,06-05-2025,90,66,29-05-2025,Hyderabad,1
BF2025040533,R98,08-05-2025,73,42,29-05-2025,Hyderabad,2
BF2025040533,R185,08-05-2025,81,61,24-05-2025,Hyderabad,1
BF2025040533,R96,16-05-2025,39,29,05-06-2025,Hyderabad,1
BF2025040533,R79,10-05-2025,100,59,28-05-2025,Hyderabad,1
BF2025040534,R113,26-04-2025,66,33,15-05-2025,Delhi,1
BF2025040534,R173,28-04-2025,929,696,13-05-2025,Delhi,1
BF2025040534,R155,01-05-2025,936,789,26-05-2025,Delhi,2
BF2025040534,R191,03-05-2025,423,288,17-05-2025,Delhi,2
BF2025040534,R153,04-05-2025,233,173,19-05-2025,Delhi,1
BF2025040534,R64,02-05-2025,157,96,24-05-2025,Delhi,2
BF2025040538,R36,09-05-2025,179,90,23-05-2025,Ahmedabad,1
BF2025040538,R30,11-05-2025,397,200,26-05-2025,Ahmedabad,1
BF2025040538,R165,12-05-2025,545,276,28-05-2025,Ahmedabad,2
BF2025040538,R120,15-05-2025,155,101,06-06-2025,Ahmedabad,1
BF2025040538,R179,13-05-2025,351,193,06-06-2025,Ahmedabad,1
BF2025040538,R39,19-05-2025,254,181,08-06-2025,Ahmedabad,1
BF2025040538,R185,22-05-2025,210,121,12-06-2025,Ahmedabad,2
BF2025040550,R51,13-05-2025,180,111,02-06-2025,Delhi,1
BF2025040550,R59,14-05-2025,1167,678,05-06-2025,Delhi,1
BF2025040550,R182,16-05-2025,1478,959,03-06-2025,Delhi,2
BF2025040550,R174,19-05-2025,670,522,12-06-2025,Delhi,1
BF2025040550,R176,21-05-2025,815,409,15-06-2025,Delhi,1
BF2025040550,R11,24-05-2025,483,361,03-06-2025,Delhi,2
BF2025040550,R30,19-05-2025,244,126,09-06-2025,Delhi,1
BF2025040553,R24,12-05-2025,50,38,25-05-2025,Mumbai,1
BF2025040553,R92,15-05-2025,120,91,05-06-2025,Mumbai,2
BF2025040553,R191,14-05-2025,12,6,05-06-2025,Mumbai,1
BF2025040553,R53,19-05-2025,64,48,30-05-2025,Mumbai,2
BF2025040553,R132,17-05-2025,133,90,06-06-2025,Mumbai,2
BF2025040562,R152,06-05-2025,226,156,17-05-2025,Delhi,1
BF2025040562,R83,09-05-2025,714,421,22-05-2025,Delhi,2
BF2025040562,R71,11-05-2025,668,375,26-05-2025,Delhi,2
BF2025040562,R167,13-05-2025,890,500,06-06-2025,Delhi,2
BF2025040562,R125,10-05-2025,242,146,24-05-2025,Delhi,1
BF2025040562,R166,16-05-2025,451,251,31-05-2025,Delhi,1
BF2025050572,R109,17-06-2025,67,52,09-07-2025,Hyderabad,2
BF2025050572,R132,18-06-2025,322,169,01-07-2025,Hyderabad,2
BF2025050572,R31,21-06-2025,273,219,10-07-2025,Hyderabad,2
BF2025050572,R143,20-06-2025,353,254,13-07-2025,Hyderabad,2
BF2025050572,R158,25-06-2025,209,138,18-07-2025,Hyderabad,2
BF2025050572,R149,22-06-2025,373,250,12-07-2025,Hyderabad,2
BF2025050572,R30,28-06-2025,38,28,11-07-2025,Hyderabad,1
BF2025050572,R22,23-06-2025,161,92,03-07-2025,Hyderabad,1
BF2025050572,R159,02-07-2025,259,139,21-07-2025,Hyderabad,1
BF2025050572,R36,05-07-2025,272,178,30-07-2025,Hyderabad,2
BF2025050597,R121,30-05-2025,55,30,21-06-2025,Delhi,1
BF2025050597,R97,31-05-2025,113,67,16-06-2025,Delhi,1
BF2025050597,R116,01-06-2025,6,4,15-06-2025,Delhi,1
BF2025050597,R108,06-06-2025,81,43,20-06-2025,Delhi,2
BF2025050597,R181,03-06-2025,67,51,16-06-2025,Delhi,1
BF2025050597,R51,04-06-2025,163,114,19-06-2025,Delhi,1
BF2025050597,R164,05-06-2025,185,155,18-06-2025,Delhi,1
BF2025050597,R198,06-06-2025,85,61,25-06-2025,Delhi,1
BF2025050599,R102,09-06-2025,109,56,30-06-2025,Bangalore,2
BF2025050599,R196,10-06-2025,64,35,24-06-2025,Bangalore,1
BF2025050599,R21,11-06-2025,122,102,03-07-2025,Bangalore,2
BF2025050599,R25,11-06-2025,29,24,27-06-2025,Bangalore,1
BF2025050599,R137,16-06-2025,172,86,05-07-2025,Bangalore,1
BF2025050599,R85,18-06-2025,54,29,09-07-2025,Bangalore,1
BF2025050599,R19,15-06-2025,142,105,07-07-2025,Bangalore,2
BF2025050600,R121,10-06-2025,164,134,20-06-2025,Mumbai,1
BF2025050600,R23,13-06-2025,269,193,04-07-2025,Mumbai,2
BF2025050600,R12,13-06-2025,152,86,06-07-2025,Mumbai,2
BF2025050600,R9,14-06-2025,178,140,30-06-2025,Mumbai,2
BF2025050600,R55,14-06-2025,2,1,27-06-2025,Mumbai,1
BF2025050600,R82,16-06-2025,117,97,29-06-2025,Mumbai,2
BF2025050606,R10,07-06-2025,727,511,22-06-2025,Hyderabad,1
BF2025050606,R36,08-06-2025,206,110,22-06-2025,Hyderabad,1
BF2025050606,R97,11-06-2025,352,176,23-06-2025,Hyderabad,1
BF2025050606,R3,11-06-2025,144,76,06-07-2025,Hyderabad,2
BF2025050606,R190,11-06-2025,126,98,22-06-2025,Hyderabad,1
BF2025050606,R159,17-06-2025,129,74,10-07-2025,Hyderabad,1
BF2025050606,R96,20-06-2025,553,430,30-06-2025,Hyderabad,2
BF2025050606,R137,15-06-2025,515,303,04-07-2025,Hyderabad,2
BF2025050613,R83,26-05-2025,264,221,15-06-2025,Kolkata,2
BF2025050613,R75,26-05-2025,290,155,13-06-2025,Kolkata,1
BF2025050613,R140,30-05-2025,189,105,14-06-2025,Kolkata,2
BF2025050613,R45,01-06-2025,88,44,11-06-2025,Kolkata,2
BF2025050613,R81,03-06-2025,211,122,19-06-2025,Kolkata,2
BF2025050613,R20,04-06-2025,288,179,24-06-2025,Kolkata,1
BF2025050614,R121,28-05-2025,408,312,10-06-2025,Ahmedabad,2
BF2025050614,R65,30-05-2025,135,92,10-06-2025,Ahmedabad,2
BF2025050614,R135,01-06-2025,407,330,19-06-2025,Ahmedabad,2
BF2025050614,R130,31-05-2025,407,284,25-06-2025,Ahmedabad,2
BF2025050614,R195,04-06-2025,306,220,26-06-2025,Ahmedabad,1
BF2025050614,R128,01-06-2025,531,442,24-06-2025,Ahmedabad,1
BF2025050614,R25,03-06-2025,233,147,16-06-2025,Ahmedabad,2
BF2025050614,R46,03-06-2025,507,420,16-06-2025,Ahmedabad,1
BF2025050614,R165,12-06-2025,446,239,23-06-2025,Ahmedabad,1
BF2025050614,R100,14-06-2025,37,21,08-07-2025,Ahmedabad,1
BF2025050630,R146,21-05-2025,235,163,08-06-2025,Delhi,1
BF2025050630,R76,24-05-2025,85,65,11-06-2025,Delhi,2
BF2025050630,R13,25-05-2025,542,281,04-06-2025,Delhi,1
BF2025050630,R62,27-05-2025,997,532,17-06-2025,Delhi,1
BF2025050630,R145,25-05-2025,1281,1041,15-06-2025,Delhi,1
BF2025050635,R120,23-05-2025,27,17,09-06-2025,Hyderabad,1
BF2025050635,R197,26-05-2025,70,38,09-06-2025,Hyderabad,2
BF2025050635,R185,26-05-2025,76,64,19-06-2025,Hyderabad,2
BF2025050635,R36,27-05-2025,20,16,11-06-2025,Hyderabad,2
BF2025050635,R143,28-05-2025,123,99,09-06-2025,Hyderabad,2
BF2025050635,R88,29-05-2025,128,65,16-06-2025,Hyderabad,2
BF2025050635,R10,30-05-2025,86,66,20-06-2025,Hyderabad,2
BF2025050635,R6,06-06-2025,157,109,24-06-2025,Hyderabad,1
BF2025050635,R9,09-06-2025,82,60,02-07-2025,Hyderabad,2
BF2025050635,R99,02-06-2025,29,15,22-06-2025,Hyderabad,2
BF2025050636,R82,15-05-2025,390,247,30-05-2025,Mumbai,1
BF2025050636,R187,17-05-2025,367,280,06-06-2025,Mumbai,1
BF2025050636,R46,20-05-2025,476,398,05-06-2025,Mumbai,2
BF2025050636,R2,18-05-2025,352,212,28-05-2025,Mumbai,1
BF2025050636,R44,23-05-2025,441,307,14-06-2025,Mumbai,1
BF2025050636,R150,25-05-2025,131,101,12-06-2025,Mumbai,1
BF2025050636,R66,22-05-2025,252,143,08-06-2025,Mumbai,2
BF2025050649,R118,30-05-2025,41,21,20-06-2025,Chennai,2
BF2025050649,R192,30-05-2025,137,92,19-06-2025,Chennai,1
BF2025050649,R110,31-05-2025,111,79,17-06-2025,Chennai,1
BF2025050649,R26,01-06-2025,188,156,14-06-2025,Chennai,1
BF2025050649,R188,02-06-2025,34,21,13-06-2025,Chennai,1
BF2025050649,R34,08-06-2025,135,67,19-06-2025,Chennai,1
BF2025050649,R117,04-06-2025,60,45,23-06-2025,Chennai,1
BF2025050649,R128,05-06-2025,51,41,19-06-2025,Chennai,1
BF2025050649,R8,15-06-2025,116,92,26-06-2025,Chennai,2
BF2025050649,R83,08-06-2025,174,114,02-07-2025,Chennai,2
BF2025050654,R119,25-05-2025,63,46,15-06-2025,Hyderabad,1
BF2025050654,R84,27-05-2025,15,11,18-06-2025,Hyderabad,1
BF2025050654,R140,29-05-2025,305,154,23-06-2025,Hyderabad,1
BF2025050654,R32,28-05-2025,1,0,18-06-2025,Hyderabad,1
BF2025050654,R13,03-06-2025,308,165,21-06-2025,Hyderabad,2
BF2025050655,R85,08-06-2025,391,266,21-06-2025,Delhi,2
