Batch_ID,DR_Product_Category,DR_Dealer_Name,DR_Received_Quantity,DR_Receipt_Date,DR_City,DR_Transit
BF2025070945,Shampoo,Dealer9,1553,16-07-2025,Delhi,1
BF2025070946,Shampoo,Dealer12,192,31-07-2025,Chennai,3
BF2025070946,Shampoo,Dealer13,6618,01-08-2025,Bangalore,2
BF2025070946,Shampoo,Dealer5,5091,31-07-2025,Chennai,1
BF2025070946,Shampoo,Dealer21,5217,08-08-2025,Mumbai,2
BF2025070947,Shampoo,Dealer8,1361,17-07-2025,Kolkata,1
BF2025070947,Shampoo,Dealer21,3491,20-07-2025,Bangalore,1
BF2025070947,Shampoo,Dealer6,2859,22-07-2025,Delhi,2
BF2025070947,Shampoo,Dealer12,568,22-07-2025,Bangalore,3
BF2025070947,Shampoo,Dealer17,2630,22-07-2025,Kolkata,2
BF2025070948,Shampoo,Dealer25,1721,09-07-2025,Hyderabad,3
BF2025070948,Shampoo,Dealer26,375,08-07-2025,Kolkata,1
BF2025070948,Shampoo,Dealer10,1264,12-07-2025,Ahmedabad,2
BF2025070948,Shampoo,Dealer20,931,18-07-2025,Chennai,3
BF2025070948,Shampoo,Dealer15,418,17-07-2025,Hyderabad,3
BF2025070948,Shampoo,Dealer14,376,12-07-2025,Ahmedabad,1
BF2025070949,Shampoo,Dealer12,1640,15-07-2025,Mumbai,2
BF2025070949,Shampoo,Dealer13,868,16-07-2025,Ahmedabad,1
BF2025070949,Shampoo,Dealer27,1877,18-07-2025,Delhi,1
BF2025070949,Shampoo,Dealer25,4696,20-07-2025,Chennai,1
BF2025070949,Shampoo,Dealer3,1815,28-07-2025,Pune,3
BF2025070950,Shampoo,Dealer14,368,30-07-2025,Hyderabad,2
BF2025070950,Shampoo,Dealer10,1242,02-08-2025,Chennai,2
BF2025070950,Shampoo,Dealer4,1021,03-08-2025,Chennai,2
BF2025070950,Shampoo,Dealer9,233,07-08-2025,Kolkata,1
BF2025070950,Shampoo,Dealer16,1285,02-08-2025,Hyderabad,1
BF2025070950,Shampoo,Dealer12,1137,14-08-2025,Chennai,2
BF2025070950,Shampoo,Dealer8,1388,04-08-2025,Bangalore,1
BF2025070951,Toothpaste,Dealer29,3302,09-07-2025,Kolkata,2
BF2025070951,Toothpaste,Dealer30,3959,10-07-2025,Chennai,2
BF2025070951,Toothpaste,Dealer23,1990,14-07-2025,Bangalore,3
BF2025070951,Toothpaste,Dealer25,2264,12-07-2025,Bangalore,2
BF2025070951,Toothpaste,Dealer13,546,16-07-2025,Hyderabad,1
BF2025070952,Toothpaste,Dealer8,1301,22-07-2025,Mumbai,3
BF2025070952,Toothpaste,Dealer22,261,23-07-2025,Mumbai,2
BF2025070952,Toothpaste,Dealer19,1004,25-07-2025,Chennai,2
BF2025070952,Toothpaste,Dealer1,1048,29-07-2025,Mumbai,1
BF2025070952,Toothpaste,Dealer14,419,25-07-2025,Kolkata,2
BF2025070952,Toothpaste,Dealer4,1080,05-08-2025,Chennai,2
BF2025070952,Toothpaste,Dealer13,1579,08-08-2025,Ahmedabad,2
BF2025070953,Toothpaste,Dealer1,2066,05-07-2025,Bangalore,2
BF2025070953,Toothpaste,Dealer8,1296,08-07-2025,Kolkata,2
BF2025070953,Toothpaste,Dealer16,584,09-07-2025,Pune,2
BF2025070953,Toothpaste,Dealer26,6852,13-07-2025,Delhi,1
BF2025070954,Toothpaste,Dealer24,3860,23-07-2025,Delhi,1
BF2025070954,Toothpaste,Dealer9,1569,28-07-2025,Delhi,3
BF2025070954,Toothpaste,Dealer19,774,27-07-2025,Bangalore,1
BF2025070954,Toothpaste,Dealer7,3027,30-07-2025,Kolkata,2
BF2025070954,Toothpaste,Dealer4,3085,29-07-2025,Chennai,3
BF2025070954,Toothpaste,Dealer5,1741,09-08-2025,Mumbai,3
BF2025070954,Toothpaste,Dealer26,724,05-08-2025,Delhi,2
BF2025070955,Toothpaste,Dealer1,2677,26-07-2025,Bangalore,3
BF2025070955,Toothpaste,Dealer7,3519,27-07-2025,Ahmedabad,1
BF2025070955,Toothpaste,Dealer13,5258,27-07-2025,Kolkata,2
BF2025070955,Toothpaste,Dealer27,581,31-07-2025,Pune,2
BF2025070955,Toothpaste,Dealer19,3398,01-08-2025,Chennai,1
BF2025070955,Toothpaste,Dealer9,3718,30-07-2025,Hyderabad,2
BF2025070956,Oil,Dealer20,1818,08-07-2025,Bangalore,3
BF2025070956,Oil,Dealer4,4011,11-07-2025,Pune,3
BF2025070956,Oil,Dealer2,142,08-07-2025,Chennai,1
BF2025070956,Oil,Dealer13,2082,09-07-2025,Chennai,1
BF2025070956,Oil,Dealer6,3726,16-07-2025,Bangalore,3
BF2025070957,Oil,Dealer16,2461,19-07-2025,Bangalore,3
BF2025070957,Oil,Dealer30,4082,20-07-2025,Pune,3
BF2025070957,Oil,Dealer22,4882,21-07-2025,Kolkata,3
BF2025070957,Oil,Dealer14,1396,24-07-2025,Chennai,2
BF2025070957,Oil,Dealer27,4054,21-07-2025,Mumbai,1
BF2025070958,Oil,Dealer30,4621,24-07-2025,Delhi,3
BF2025070958,Oil,Dealer18,2738,23-07-2025,Delhi,1
BF2025070958,Oil,Dealer3,3363,28-07-2025,Kolkata,1
BF2025070958,Oil,Dealer4,3138,28-07-2025,Mumbai,1
BF2025070958,Oil,Dealer13,393,31-07-2025,Pune,2
BF2025070958,Oil,Dealer1,117,08-08-2025,Mumbai,3
BF2025070959,Oil,Dealer8,5386,23-07-2025,Bangalore,3
BF2025070959,Oil,Dealer10,4340,23-07-2025,Pune,2
BF2025070959,Oil,Dealer5,1453,24-07-2025,Hyderabad,2
BF2025070959,Oil,Dealer4,5049,26-07-2025,Mumbai,3
BF2025070960,Oil,Dealer2,1513,18-07-2025,Mumbai,3
BF2025070960,Oil,Dealer23,1673,18-07-2025,Mumbai,1
BF2025070960,Oil,Dealer16,179,19-07-2025,Delhi,2
BF2025070960,Oil,Dealer19,1659,26-07-2025,Mumbai,2
BF2025070960,Oil,Dealer22,688,29-07-2025,Bangalore,2
BF2025070960,Oil,Dealer4,143,21-07-2025,Delhi,1
BF2025070960,Oil,Dealer28,1419,30-07-2025,Ahmedabad,3
BF2025070961,Oil,Dealer6,6764,16-07-2025,Bangalore,3
BF2025070961,Oil,Dealer30,743,16-07-2025,Delhi,1
BF2025070961,Oil,Dealer17,774,20-07-2025,Mumbai,3
BF2025070961,Oil,Dealer18,1116,24-07-2025,Chennai,2
BF2025070962,Oil,Dealer16,1571,20-07-2025,Mumbai,1
BF2025070962,Oil,Dealer28,341,25-07-2025,Kolkata,3
BF2025070962,Oil,Dealer17,130,24-07-2025,Bangalore,3
BF2025070962,Oil,Dealer12,1009,25-07-2025,Chennai,3
BF2025070962,Oil,Dealer30,1756,01-08-2025,Delhi,1
BF2025070962,Oil,Dealer13,68,27-07-2025,Hyderabad,3
BF2025070962,Oil,Dealer10,1161,01-08-2025,Pune,1
BF2025070963,Rice,Dealer23,2293,20-07-2025,Kolkata,2
BF2025070963,Rice,Dealer8,2265,21-07-2025,Kolkata,2
BF2025070963,Rice,Dealer3,2808,26-07-2025,Bangalore,2
BF2025070963,Rice,Dealer30,4533,27-07-2025,Hyderabad,3
BF2025070964,Rice,Dealer11,5169,15-07-2025,Ahmedabad,1
BF2025070964,Rice,Dealer6,6241,20-07-2025,Bangalore,3
BF2025070964,Rice,Dealer25,14,23-07-2025,Hyderabad,3
BF2025070964,Rice,Dealer21,4422,21-07-2025,Kolkata,1
BF2025070964,Rice,Dealer16,1977,28-07-2025,Bangalore,2
BF2025070965,Rice,Dealer2,2642,07-07-2025,Hyderabad,1
BF2025070965,Rice,Dealer1,1867,10-07-2025,Bangalore,2
BF2025070965,Rice,Dealer12,908,09-07-2025,Delhi,1
BF2025070965,Rice,Dealer4,1203,14-07-2025,Mumbai,2
BF2025070965,Rice,Dealer19,2503,17-07-2025,Delhi,3
BF2025070966,Rice,Dealer13,217,13-07-2025,Chennai,2
BF2025070966,Rice,Dealer5,3176,13-07-2025,Kolkata,1
BF2025070966,Rice,Dealer25,66,20-07-2025,Kolkata,3
BF2025070966,Rice,Dealer21,187,16-07-2025,Bangalore,2
BF2025070966,Rice,Dealer12,355,16-07-2025,Ahmedabad,1
BF2025070966,Rice,Dealer30,2439,18-07-2025,Pune,2
BF2025070966,Rice,Dealer26,8288,18-07-2025,Kolkata,1
BF2025070967,Rice,Dealer18,2461,25-07-2025,Delhi,1
BF2025070967,Rice,Dealer20,2712,27-07-2025,Delhi,2
BF2025070967,Rice,Dealer2,38,02-08-2025,Delhi,3
BF2025070967,Rice,Dealer22,2061,28-07-2025,Delhi,1
BF2025070967,Rice,Dealer9,972,08-08-2025,Delhi,3
BF2025070967,Rice,Dealer25,3642,04-08-2025,Pune,1
BF2025070967,Rice,Dealer4,615,14-08-2025,Bangalore,3
BF2025070968,Flour,Dealer11,1115,08-07-2025,Hyderabad,1
BF2025070968,Flour,Dealer28,559,09-07-2025,Mumbai,1
BF2025070968,Flour,Dealer5,2,11-07-2025,Hyderabad,2
BF2025070968,Flour,Dealer17,173,17-07-2025,Pune,1
BF2025070968,Flour,Dealer7,1367,16-07-2025,Chennai,1
BF2025070968,Flour,Dealer12,1043,20-07-2025,Ahmedabad,3
BF2025070968,Flour,Dealer20,851,16-07-2025,Delhi,3
BF2025070969,Flour,Dealer30,2004,16-07-2025,Ahmedabad,1
BF2025070969,Flour,Dealer27,4428,21-07-2025,Chennai,3
BF2025070969,Flour,Dealer1,6480,20-07-2025,Delhi,3
BF2025070969,Flour,Dealer26,2488,25-07-2025,Pune,1
BF2025070969,Flour,Dealer14,3388,21-07-2025,Pune,2
BF2025070970,Flour,Dealer4,1596,24-07-2025,Bangalore,2
BF2025070970,Flour,Dealer20,3244,25-07-2025,Ahmedabad,1
BF2025070970,Flour,Dealer10,4610,31-07-2025,Kolkata,3
BF2025070970,Flour,Dealer23,667,29-07-2025,Bangalore,1
BF2025070970,Flour,Dealer11,4031,04-08-2025,Delhi,1
BF2025070970,Flour,Dealer8,4025,09-08-2025,Pune,3
BF2025070971,Flour,Dealer3,4058,04-08-2025,Pune,3
BF2025070971,Flour,Dealer21,977,07-08-2025,Chennai,3
BF2025070971,Flour,Dealer17,1688,06-08-2025,Mumbai,1
BF2025070971,Flour,Dealer22,3310,12-08-2025,Delhi,2
BF2025070971,Flour,Dealer18,2179,08-08-2025,Chennai,3
BF2025070972,Biscuit,Dealer9,2074,19-07-2025,Pune,1
BF2025070972,Biscuit,Dealer29,1146,24-07-2025,Bangalore,3
BF2025070972,Biscuit,Dealer8,1193,21-07-2025,Pune,1
BF2025070972,Biscuit,Dealer27,1162,26-07-2025,Kolkata,2
BF2025070972,Biscuit,Dealer24,1238,01-08-2025,Pune,2
BF2025070972,Biscuit,Dealer13,1772,04-08-2025,Bangalore,2
BF2025070972,Biscuit,Dealer20,1337,01-08-2025,Delhi,2
BF2025070973,Biscuit,Dealer1,2380,15-07-2025,Kolkata,2
BF2025070973,Biscuit,Dealer13,1359,17-07-2025,Chennai,3
BF2025070973,Biscuit,Dealer3,2556,18-07-2025,Mumbai,1
BF2025070973,Biscuit,Dealer24,1545,22-07-2025,Pune,3
BF2025070973,Biscuit,Dealer2,2509,19-07-2025,Hyderabad,2
BF2025070973,Biscuit,Dealer29,244,19-07-2025,Pune,1
BF2025070973,Biscuit,Dealer11,2255,03-08-2025,Bangalore,3
BF2025070974,Biscuit,Dealer16,2581,17-07-2025,Hyderabad,3
BF2025070974,Biscuit,Dealer24,3420,17-07-2025,Bangalore,2
BF2025070974,Biscuit,Dealer13,1191,23-07-2025,Delhi,3
BF2025070974,Biscuit,Dealer20,1214,18-07-2025,Delhi,1
BF2025070974,Biscuit,Dealer6,3118,23-07-2025,Delhi,1
BF2025070975,Biscuit,Dealer10,3603,14-07-2025,Mumbai,1
BF2025070975,Biscuit,Dealer17,5974,18-07-2025,Hyderabad,3
BF2025070975,Biscuit,Dealer1,1657,19-07-2025,Ahmedabad,2
BF2025070975,Biscuit,Dealer25,1454,22-07-2025,Pune,3
BF2025070975,Biscuit,Dealer2,4352,22-07-2025,Delhi,1
BF2025070976,Biscuit,Dealer19,1639,30-07-2025,Hyderabad,3
BF2025070976,Biscuit,Dealer26,272,29-07-2025,Chennai,1
BF2025070976,Biscuit,Dealer13,4419,01-08-2025,Hyderabad,3
BF2025070976,Biscuit,Dealer1,943,07-08-2025,Delhi,2
BF2025070976,Biscuit,Dealer6,2913,11-08-2025,Kolkata,3
BF2025070976,Biscuit,Dealer9,2751,04-08-2025,Pune,3
BF2025070976,Biscuit,Dealer29,1498,09-08-2025,Pune,1
BF2025070977,Biscuit,Dealer20,4085,31-07-2025,Delhi,3
BF2025070977,Biscuit,Dealer14,2857,30-07-2025,Pune,1
BF2025070977,Biscuit,Dealer13,419,03-08-2025,Mumbai,2
BF2025070977,Biscuit,Dealer6,731,05-08-2025,Ahmedabad,2
BF2025070977,Biscuit,Dealer29,2247,10-08-2025,Delhi,1
BF2025070978,Toothpaste,Dealer12,1165,14-07-2025,Chennai,3
BF2025070978,Toothpaste,Dealer22,2684,15-07-2025,Hyderabad,3
BF2025070978,Toothpaste,Dealer8,3993,14-07-2025,Chennai,1
BF2025070978,Toothpaste,Dealer19,3138,16-07-2025,Chennai,2
BF2025070979,Toothpaste,Dealer17,8506,11-07-2025,Mumbai,3
BF2025070979,Toothpaste,Dealer2,3249,14-07-2025,Chennai,3
BF2025070979,Toothpaste,Dealer10,1677,17-07-2025,Chennai,3
BF2025070979,Toothpaste,Dealer18,408,12-07-2025,Hyderabad,1
BF2025070979,Toothpaste,Dealer25,863,21-07-2025,Chennai,1
BF2025070980,Toothpaste,Dealer20,3680,22-07-2025,Bangalore,1
BF2025070980,Toothpaste,Dealer16,1046,25-07-2025,Ahmedabad,1
BF2025070980,Toothpaste,Dealer3,3311,24-07-2025,Hyderabad,1
BF2025070980,Toothpaste,Dealer30,1944,29-07-2025,Bangalore,2
BF2025070980,Toothpaste,Dealer2,566,27-07-2025,Ahmedabad,2
BF2025070980,Toothpaste,Dealer1,832,06-08-2025,Delhi,1
BF2025070980,Toothpaste,Dealer26,4790,29-07-2025,Pune,2
BF2025070981,Toothpaste,Dealer26,689,30-07-2025,Bangalore,1
BF2025070981,Toothpaste,Dealer25,1176,03-08-2025,Kolkata,3
BF2025070981,Toothpaste,Dealer12,4831,03-08-2025,Ahmedabad,1
BF2025070981,Toothpaste,Dealer24,3267,08-08-2025,Bangalore,1
BF2025070981,Toothpaste,Dealer30,2353,05-08-2025,Ahmedabad,3
BF2025070981,Toothpaste,Dealer7,4598,05-08-2025,Mumbai,2
BF2025070982,Toothpaste,Dealer25,2572,19-07-2025,Pune,1
BF2025070982,Toothpaste,Dealer12,2591,23-07-2025,Delhi,3
BF2025070982,Toothpaste,Dealer7,1887,26-07-2025,Ahmedabad,2
BF2025070982,Toothpaste,Dealer22,2743,30-07-2025,Kolkata,3
BF2025070982,Toothpaste,Dealer20,1205,24-07-2025,Delhi,2
BF2025070982,Toothpaste,Dealer23,1185,25-07-2025,Delhi,2
BF2025070983,Toothpaste,Dealer27,4460,31-07-2025,Delhi,1
BF2025070983,Toothpaste,Dealer23,513,01-08-2025,Chennai,1
BF2025070983,Toothpaste,Dealer21,6192,04-08-2025,Mumbai,3
BF2025070983,Toothpaste,Dealer11,7454,07-08-2025,Ahmedabad,2
BF2025070984,Toothpaste,Dealer1,1965,27-07-2025,Bangalore,2
BF2025070984,Toothpaste,Dealer13,2360,31-07-2025,Hyderabad,3
BF2025070984,Toothpaste,Dealer21,1450,30-07-2025,Chennai,1
BF2025070984,Toothpaste,Dealer27,6561,02-08-2025,Mumbai,2
BF2025070984,Toothpaste,Dealer16,1180,30-07-2025,Bangalore,1
BF2025070984,Toothpaste,Dealer28,3412,01-08-2025,Bangalore,2
BF2025070984,Toothpaste,Dealer14,1489,03-08-2025,Pune,3
BF2025070985,Soap,Dealer1,2325,29-07-2025,Delhi,3
BF2025070985,Soap,Dealer24,2163,29-07-2025,Mumbai,2
BF2025070985,Soap,Dealer8,687,31-07-2025,Delhi,3
BF2025070985,Soap,Dealer15,2105,04-08-2025,Kolkata,3
BF2025070986,Soap,Dealer20,1834,26-07-2025,Chennai,1
BF2025070986,Soap,Dealer22,379,29-07-2025,Ahmedabad,1
BF2025070986,Soap,Dealer21,1430,31-07-2025,Hyderabad,2
BF2025070986,Soap,Dealer17,2882,06-08-2025,Mumbai,3
BF2025070986,Soap,Dealer13,2132,03-08-2025,Chennai,1
BF2025070986,Soap,Dealer26,308,10-08-2025,Delhi,1
BF2025070987,Soap,Dealer4,5489,15-07-2025,Bangalore,3
BF2025070987,Soap,Dealer25,5133,14-07-2025,Kolkata,1
BF2025070987,Soap,Dealer9,5065,18-07-2025,Chennai,2
BF2025070987,Soap,Dealer22,1031,20-07-2025,Mumbai,2
BF2025070988,Soap,Dealer16,530,20-07-2025,Kolkata,3
BF2025070988,Soap,Dealer6,1934,21-07-2025,Ahmedabad,1
BF2025070988,Soap,Dealer9,596,22-07-2025,Bangalore,1
BF2025070988,Soap,Dealer11,2276,29-07-2025,Ahmedabad,3
BF2025070988,Soap,Dealer12,875,01-08-2025,Bangalore,3
BF2025070989,Soap,Dealer6,4081,20-07-2025,Kolkata,3
BF2025070989,Soap,Dealer30,4783,20-07-2025,Kolkata,1
BF2025070989,Soap,Dealer9,124,25-07-2025,Hyderabad,2
BF2025070989,Soap,Dealer27,2343,23-07-2025,Delhi,3
BF2025070989,Soap,Dealer26,795,01-08-2025,Pune,3
BF2025070989,Soap,Dealer19,33,28-07-2025,Delhi,1
BF2025070989,Soap,Dealer10,2380,01-08-2025,Kolkata,3
BF2025070990,Soap,Dealer6,3239,18-07-2025,Kolkata,3
BF2025070990,Soap,Dealer20,3081,21-07-2025,Hyderabad,3
BF2025070990,Soap,Dealer8,1136,19-07-2025,Delhi,2
BF2025070990,Soap,Dealer24,3611,21-07-2025,Chennai,3
BF2025070990,Soap,Dealer11,1420,26-07-2025,Ahmedabad,3
BF2025070990,Soap,Dealer23,730,26-07-2025,Pune,1
BF2025070990,Soap,Dealer1,690,28-07-2025,Hyderabad,1
BF2025070991,Soap,Dealer24,1670,08-07-2025,Delhi,3
BF2025070991,Soap,Dealer19,3750,07-07-2025,Chennai,1
BF2025070991,Soap,Dealer15,2626,10-07-2025,Delhi,1
BF2025070991,Soap,Dealer5,1165,16-07-2025,Pune,2
BF2025070991,Soap,Dealer12,3718,20-07-2025,Bangalore,3
BF2025070991,Soap,Dealer4,3031,18-07-2025,Mumbai,3
BF2025070991,Soap,Dealer17,535,24-07-2025,Kolkata,1
BF2025070992,Oil,Dealer13,833,24-07-2025,Delhi,2
BF2025070992,Oil,Dealer25,448,25-07-2025,Pune,2
BF2025070992,Oil,Dealer24,286,27-07-2025,Bangalore,3
BF2025070992,Oil,Dealer15,1759,02-08-2025,Bangalore,2
BF2025070992,Oil,Dealer1,1997,27-07-2025,Kolkata,1
BF2025070992,Oil,Dealer30,1060,04-08-2025,Chennai,3
BF2025070992,Oil,Dealer7,408,30-07-2025,Chennai,2
BF2025070993,Oil,Dealer28,636,29-07-2025,Hyderabad,1
BF2025070993,Oil,Dealer15,3715,02-08-2025,Bangalore,2
BF2025070993,Oil,Dealer22,2054,06-08-2025,Bangalore,3
BF2025070993,Oil,Dealer19,1541,06-08-2025,Delhi,3
BF2025070993,Oil,Dealer13,2751,04-08-2025,Hyderabad,3
BF2025070993,Oil,Dealer1,2426,08-08-2025,Bangalore,1
BF2025070993,Oil,Dealer17,2651,16-08-2025,Pune,1
BF2025070994,Oil,Dealer28,2353,25-07-2025,Pune,1
BF2025070994,Oil,Dealer7,2887,28-07-2025,Pune,1
BF2025070994,Oil,Dealer5,353,28-07-2025,Mumbai,2
BF2025070994,Oil,Dealer9,2132,31-07-2025,Bangalore,1
BF2025070995,Oil,Dealer4,2903,28-07-2025,Pune,3
BF2025070995,Oil,Dealer16,2081,29-07-2025,Bangalore,2
BF2025070995,Oil,Dealer12,1753,03-08-2025,Mumbai,3
BF2025070995,Oil,Dealer26,158,30-07-2025,Bangalore,2
BF2025070995,Oil,Dealer17,3084,30-07-2025,Bangalore,1
BF2025070995,Oil,Dealer23,2378,02-08-2025,Mumbai,3
BF2025070995,Oil,Dealer25,1870,07-08-2025,Kolkata,1
BF2025070996,Oil,Dealer29,1447,27-07-2025,Chennai,2
BF2025070996,Oil,Dealer17,4799,28-07-2025,Pune,2
BF2025070996,Oil,Dealer11,779,30-07-2025,Kolkata,3
BF2025070996,Oil,Dealer3,3897,04-08-2025,Hyderabad,1
BF2025070996,Oil,Dealer22,1643,03-08-2025,Bangalore,1
BF2025070996,Oil,Dealer7,2347,05-08-2025,Mumbai,1
BF2025070996,Oil,Dealer28,2419,09-08-2025,Ahmedabad,3
BF2025070997,Oil,Dealer2,1403,15-07-2025,Mumbai,2
BF2025070997,Oil,Dealer3,1165,17-07-2025,Mumbai,2
BF2025070997,Oil,Dealer20,717,18-07-2025,Hyderabad,3
BF2025070997,Oil,Dealer30,1075,23-07-2025,Kolkata,1
BF2025070997,Oil,Dealer5,1230,22-07-2025,Kolkata,1
BF2025070997,Oil,Dealer15,1145,21-07-2025,Mumbai,3
BF2025070998,Oil,Dealer27,2785,06-07-2025,Chennai,3
BF2025070998,Oil,Dealer30,788,07-07-2025,Chennai,2
BF2025070998,Oil,Dealer13,777,09-07-2025,Hyderabad,2
BF2025070998,Oil,Dealer15,1615,14-07-2025,Mumbai,2
BF2025070998,Oil,Dealer12,1860,16-07-2025,Hyderabad,1
BF2025070998,Oil,Dealer19,162,14-07-2025,Hyderabad,1
BF2025070998,Oil,Dealer24,1252,17-07-2025,Delhi,2
BF2025070999,Oil,Dealer8,3293,14-07-2025,Ahmedabad,3
BF2025070999,Oil,Dealer12,4219,14-07-2025,Pune,1
BF2025070999,Oil,Dealer30,904,14-07-2025,Hyderabad,1
BF2025070999,Oil,Dealer28,882,23-07-2025,Bangalore,3
BF2025070999,Oil,Dealer19,2218,20-07-2025,Kolkata,1
BF2025070999,Oil,Dealer21,787,28-07-2025,Ahmedabad,2
BF2025081000,Biscuit,Dealer1,56,17-08-2025,Kolkata,2
BF2025081000,Biscuit,Dealer27,6569,19-08-2025,Chennai,2
BF2025081000,Biscuit,Dealer28,2840,20-08-2025,Hyderabad,1
BF2025081000,Biscuit,Dealer25,1312,19-08-2025,Hyderabad,1
BF2025081000,Biscuit,Dealer7,6877,28-08-2025,Pune,1
BF2025081001,Biscuit,Dealer11,3482,27-08-2025,Ahmedabad,3
BF2025081001,Biscuit,Dealer5,1573,26-08-2025,Pune,1
BF2025081001,Biscuit,Dealer28,3572,01-09-2025,Ahmedabad,2
BF2025081001,Biscuit,Dealer17,16,28-08-2025,Delhi,1
BF2025081001,Biscuit,Dealer12,2008,03-09-2025,Ahmedabad,2
BF2025081002,Biscuit,Dealer15,737,08-08-2025,Pune,3
BF2025081002,Biscuit,Dealer24,798,09-08-2025,Mumbai,2
BF2025081002,Biscuit,Dealer25,1735,09-08-2025,Mumbai,2
BF2025081002,Biscuit,Dealer4,1203,11-08-2025,Delhi,3
BF2025081002,Biscuit,Dealer27,1261,19-08-2025,Bangalore,2
BF2025081002,Biscuit,Dealer28,976,12-08-2025,Chennai,2
BF2025081002,Biscuit,Dealer17,2,18-08-2025,Bangalore,1
BF2025081003,Biscuit,Dealer7,677,15-08-2025,Mumbai,1
BF2025081003,Biscuit,Dealer29,1145,19-08-2025,Ahmedabad,2
BF2025081003,Biscuit,Dealer22,923,19-08-2025,Kolkata,3
BF2025081003,Biscuit,Dealer2,1374,23-08-2025,Kolkata,3
BF2025081003,Biscuit,Dealer12,130,25-08-2025,Kolkata,3
BF2025081003,Biscuit,Dealer24,863,26-08-2025,Ahmedabad,2
BF2025081003,Biscuit,Dealer28,1294,29-08-2025,Bangalore,3
BF2025081004,Biscuit,Dealer20,4278,07-08-2025,Hyderabad,1
BF2025081004,Biscuit,Dealer24,1913,09-08-2025,Delhi,2
BF2025081004,Biscuit,Dealer22,2346,11-08-2025,Delhi,1
BF2025081004,Biscuit,Dealer13,2170,16-08-2025,Kolkata,1
BF2025081005,Biscuit,Dealer7,705,14-08-2025,Pune,2
BF2025081005,Biscuit,Dealer25,3234,16-08-2025,Bangalore,2
BF2025081005,Biscuit,Dealer15,2237,18-08-2025,Chennai,2
BF2025081005,Biscuit,Dealer20,2935,19-08-2025,Pune,1
BF2025081005,Biscuit,Dealer30,941,19-08-2025,Hyderabad,3
BF2025081005,Biscuit,Dealer23,2408,24-08-2025,Mumbai,2
BF2025081006,Chocolate,Dealer30,3813,20-08-2025,Pune,1
BF2025081006,Chocolate,Dealer11,238,23-08-2025,Pune,3
BF2025081006,Chocolate,Dealer2,2155,24-08-2025,Kolkata,3
BF2025081006,Chocolate,Dealer24,4500,28-08-2025,Chennai,3
BF2025081007,Chocolate,Dealer28,3707,20-08-2025,Delhi,2
BF2025081007,Chocolate,Dealer15,819,22-08-2025,Bangalore,3
BF2025081007,Chocolate,Dealer11,1284,25-08-2025,Kolkata,1
BF2025081007,Chocolate,Dealer20,2046,27-08-2025,Mumbai,3
BF2025081007,Chocolate,Dealer29,2878,27-08-2025,Kolkata,1
BF2025081007,Chocolate,Dealer18,1444,25-08-2025,Kolkata,2
BF2025081008,Chocolate,Dealer28,2442,29-08-2025,Delhi,3
BF2025081008,Chocolate,Dealer10,254,31-08-2025,Kolkata,3
BF2025081008,Chocolate,Dealer22,2766,04-09-2025,Hyderabad,3
BF2025081008,Chocolate,Dealer27,1375,02-09-2025,Delhi,1
BF2025081008,Chocolate,Dealer8,385,09-09-2025,Ahmedabad,2
BF2025081008,Chocolate,Dealer5,1827,12-09-2025,Delhi,2
BF2025081008,Chocolate,Dealer1,1176,09-09-2025,Pune,2
BF2025081009,Chocolate,Dealer26,2335,07-08-2025,Bangalore,2
BF2025081009,Chocolate,Dealer2,2089,09-08-2025,Kolkata,1
BF2025081009,Chocolate,Dealer23,66,10-08-2025,Hyderabad,3
BF2025081009,Chocolate,Dealer29,1242,10-08-2025,Pune,2
BF2025081010,Chocolate,Dealer9,607,31-08-2025,Kolkata,3
BF2025081010,Chocolate,Dealer7,984,03-09-2025,Chennai,3
BF2025081010,Chocolate,Dealer27,1102,03-09-2025,Chennai,2
BF2025081010,Chocolate,Dealer5,1327,03-09-2025,Mumbai,3
BF2025081010,Chocolate,Dealer16,1051,02-09-2025,Pune,1
BF2025081010,Chocolate,Dealer4,299,14-09-2025,Pune,2
BF2025081011,Flour,Dealer17,1858,26-08-2025,Pune,2
BF2025081011,Flour,Dealer27,4371,28-08-2025,Chennai,3
BF2025081011,Flour,Dealer20,4118,29-08-2025,Bangalore,1
BF2025081011,Flour,Dealer19,5747,30-08-2025,Hyderabad,3
BF2025081012,Flour,Dealer20,606,29-08-2025,Kolkata,1
BF2025081012,Flour,Dealer22,3210,31-08-2025,Pune,2
BF2025081012,Flour,Dealer2,2698,06-09-2025,Mumbai,3
BF2025081012,Flour,Dealer24,5424,02-09-2025,Delhi,2
BF2025081012,Flour,Dealer8,5194,11-09-2025,Kolkata,2
BF2025081013,Flour,Dealer12,2482,12-08-2025,Hyderabad,1
BF2025081013,Flour,Dealer28,3755,17-08-2025,Chennai,3
BF2025081013,Flour,Dealer25,5707,15-08-2025,Mumbai,2
BF2025081013,Flour,Dealer19,2098,16-08-2025,Hyderabad,2
BF2025081014,Flour,Dealer22,3544,10-08-2025,Mumbai,1
BF2025081014,Flour,Dealer25,1778,14-08-2025,Mumbai,2
BF2025081014,Flour,Dealer24,3822,17-08-2025,Bangalore,2
BF2025081014,Flour,Dealer8,2485,14-08-2025,Kolkata,2
BF2025081014,Flour,Dealer1,2543,23-08-2025,Chennai,2
